"[5.0, 3.0, 6.0, 0.8, 0.6, 1, 2, 0, 2, 0, 0, 3.4913636363636367, 115.0, 0.4, 0, 0.8, 0.5]"
"[6.0, 3.0, 6.0, 0.8, 0.6, 1, 2, 0, 1, 0, 0, 3.4591363636363637, 115.4, 0.4, 0, 0.8, 0.5]"
"[7.0, 3.0, 6.0, 0.8, 0.6, 2, 3, 0, 1, 0, 0, 3.5302272727272723, 113.6, 0.4, 0, 1.2, 0.3333333333333333]"
"[8.0, 3.0, 6.0, 0.6, 0.6, 2, 3, 0, 0, 0, 0, 3.390333333333333, 110.6, 0.4, 0, 1.2, 0.3333333333333333]"
"[9.0, 3.0, 6.0, 0.6, 0.6, 2, 2, 0, 0, 1.0, 0, 3.5971666666666664, 110.2, 0.4, 0, 1.2, 0.0]"
"[10.0, 3.0, 6.0, 0.6, 0.6, 1, 1, 0, 0, 1.0, 0, 3.878863636363637, 109.8, 0.4, 0, 0.8, 0.0]"
"[11.0, 3.0, 5.0, 0.75, 0.6, 1, 1, 0, 0, 1.0, 0, 4.087095238095238, 112.8, 0.5, 1.0, 0.75, 0.0]"
"[12.0, 3.0, 5.0, 0.6666666666666666, 0.6, 0, 0, 0, 0, 1.0, 0, 4.1148333333333325, 117.0, 0.3333333333333333, 1.0, 0.3333333333333333, 0]"
"[13.0, 3.0, 5.0, 1.0, 0.8, 0, 0, 0, 0, 1.0, 0, 4.875727272727272, 120.0, 0.5, 1.0, 0.5, 0]"
"[14.0, 3.0, 5.0, 1.0, 0.6, 0, 0, 0, 0, 0, 0, 4.635777777777778, 120.0, 0.0, 0.75, 0.0, 0]"
"[15.0, 3.0, 5.0, 0, 0.4, 0, 0, 0, 0, 0, 0, 4.686285714285715, 124.0, 0, 0.6, 0, 0]"
"[16.0, 3.0, 5.0, 0, 0.6, 0, 0, 0, 0, 0, 0, 4.3415333333333335, 121.0, 0, 0.6, 0, 0]"
"[17.0, 3.0, 5.0, 0, 0.4, 0, 0, 0, 0, 0, 0, 4.218666666666667, 119.8, 0, 0.4, 0, 0]"
"[18.0, 3.0, 5.0, 0, 0.2, 0, 0, 0, 0, 0, 0, 3.6186363636363637, 119.0, 0, 0.2, 0, 0]"
"[19.0, 3.0, 5.0, 1.0, 0.4, 1, 1, 0, 0, 0, 0, 3.337444444444445, 118.6, 1.0, 0.25, 2.0, 0.0]"
"[20.0, 3.0, 5.0, 1.0, 0.6, 1, 1, 0, 0, 0, 0, 3.4404615384615385, 118.0, 1.0, 0.3333333333333333, 2.0, 0.0]"
"[21.0, 3.0, 5.0, 1.0, 0.4, 1, 1, 0, 0, 0, 0, 3.593384615384615, 121.4, 0.6666666666666666, 0.0, 1.6666666666666667, 0.0]"
"[22.0, 3.0, 5.0, 1.0, 0.6, 1, 1, 0, 0, 0, 0, 3.982619047619048, 122.0, 0.5, 0.0, 1.25, 0.0]"
"[23.0, 3.0, 5.0, 0.8, 0.8, 1, 1, 0, 0, 0, 0, 3.8012105263157885, 119.4, 0.4, 0, 1.2, 0.0]"
"[24.0, 3.0, 4.0, 0.75, 0.6, 0, 0, 0, 1, 0, 0, 3.996428571428572, 115.6, 0.25, 0.0, 1.0, 0]"
"[25.0, 3.0, 4.0, 0.6666666666666666, 0.4, 0, 0, 0, 1, 0, 0, 4.2506315789473685, 112.4, 0.0, 0.0, 0.6666666666666666, 0]"
"[26.0, 3.0, 4.0, 0.5, 0.4, 0, 0, 0, 1, 0, 0, 4.132055555555556, 114.6, 0.0, 0.0, 0.5, 0]"
"[27.0, 3.0, 4.0, 0.0, 0.2, 0, 0, 0, 1, 0, 0, 4.353166666666667, 114.4, 0.0, 0.0, 1.0, 0]"
"[28.0, 3.0, 4.0, 1.0, 0.2, 0, 1, 0, 1, 0, 0, 3.9880000000000004, 117.0, 1.0, 0.0, 2.0, 1.0]"
"[29.0, 3.0, 4.0, 1.0, 0.4, 0, 1, 0, 0, 0, 0, 3.963714285714286, 121.4, 0.5, 0.0, 2.0, 1.0]"
"[30.0, 3.0, 4.0, 1.0, 0.6, 0, 1, 0, 0, 1.0, 0, 3.752928571428572, 121.2, 0.3333333333333333, 0.0, 1.6666666666666667, 1.0]"
"[31.0, 3.0, 4.0, 0.75, 0.6, 0, 1, 0, 1, 1.0, 0, 3.8164666666666665, 118.8, 0.25, 0.0, 1.5, 1.0]"
